watershed,month,year,baseline,max_eff,habitat_type,proportion_change
Upper-mid Sacramento River,11,1987,73.00387688543313,342.3979868650023,fry rearing,3.6901342979679876
Lower-mid Sacramento River,11,1987,55.832838788712436,235.98545783195163,fry rearing,3.2266426524538483
Lower Sacramento River,11,1987,11.015461371013833,34.75369395191297,fry rearing,2.154992131638181
Upper Sacramento River,12,1987,68.04631755394601,1472.5784847295984,fry rearing,20.64082550921528
Upper-mid Sacramento River,12,1987,65.88908555903467,123.92257057691295,fry rearing,0.880775389815996
Lower-mid Sacramento River,12,1987,26.884022027819842,81.97834073217662,fry rearing,2.049333193052165
Lower Sacramento River,12,1987,5.02284491753997,10.650586016983574,fry rearing,1.1204289982737299
Upper Sacramento River,1,1988,68.22379124599944,704.947039135935,fry rearing,9.332862279583038
Upper-mid Sacramento River,1,1988,45.96419919545011,119.30315931135317,fry rearing,1.5955670151904382
Lower-mid Sacramento River,1,1988,21.48407072586686,57.423527621140444,fry rearing,1.672842049063002
Lower Sacramento River,1,1988,2.2660440179672072,3.2307729409807777,fry rearing,0.4257326492179074
Upper Sacramento River,2,1988,68.29034388051947,704.947039135935,fry rearing,9.322792346298735
Upper-mid Sacramento River,2,1988,124.26857834709836,120.34227220282905,fry rearing,-0.031595325193973164
Lower-mid Sacramento River,2,1988,48.49010752788901,62.09154103967174,fry rearing,0.2804991410662451
Lower Sacramento River,2,1988,6.677199827786685,7.468539925381946,fry rearing,0.11851376595053453
Upper Sacramento River,3,1988,62.4924706383122,704.947039135935,fry rearing,10.280511587003152
Upper-mid Sacramento River,3,1988,60.325671520693604,132.80627023623705,fry rearing,1.2014884689792524
Lower-mid Sacramento River,3,1988,45.05911476689754,71.95307629060073,fry rearing,0.5968595180538415
Lower Sacramento River,3,1988,8.91264988984187,5.376399581888447,fry rearing,-0.3967675552905808
Upper Sacramento River,4,1988,74.21352835280298,704.947039135935,fry rearing,8.498902084060658
Upper-mid Sacramento River,4,1988,106.27870930490793,128.39484836206688,fry rearing,0.2080956684721201
Lower-mid Sacramento River,4,1988,52.531199611506985,62.197815999624915,fry rearing,0.18401666932427055
Lower Sacramento River,4,1988,8.83557114188859,6.9072346081585065,fry rearing,-0.21824695911145187
Upper Sacramento River,5,1988,57.309223464046624,1559.2174246898562,fry rearing,26.20709390990166
Upper-mid Sacramento River,5,1988,62.27398403860481,319.1293803868912,fry rearing,4.124601955594442
Lower-mid Sacramento River,5,1988,52.403122748419705,313.4359088459502,fry rearing,4.981244864942755
Lower Sacramento River,5,1988,9.751985064245918,35.675498222938366,fry rearing,2.658280646238562
Upper Sacramento River,6,1988,39.42506684717207,1559.2174246898562,fry rearing,38.54888474213704
Upper-mid Sacramento River,6,1988,61.73780118106102,386.0787105269747,fry rearing,5.253522204244132
Lower-mid Sacramento River,6,1988,49.553730446900914,400.3404361480569,fry rearing,7.078916209487798
Lower Sacramento River,6,1988,8.792039621023783,41.72600423415275,fry rearing,3.7458844628470853
Upper Sacramento River,7,1988,40.58416147147843,1559.2174246898562,fry rearing,37.419357901126936
Upper-mid Sacramento River,7,1988,64.12440739888166,416.422906039723,fry rearing,5.493984473796252
Lower-mid Sacramento River,7,1988,49.80581168950966,403.8165473716139,fry rearing,7.107819824100321
Lower Sacramento River,7,1988,9.587056998348478,45.287237455023075,fry rearing,3.7237893195820693
Upper Sacramento River,8,1988,58.34076515916117,2150.9769454545453,fry rearing,35.86919325768871
Upper-mid Sacramento River,8,1988,110.91607792262977,634.9737515151515,fry rearing,4.724812519588744
Lower-mid Sacramento River,8,1988,63.112848948989054,500.26400000000007,fry rearing,6.926500044457482
Lower Sacramento River,8,1988,14.348182883771225,85.42489696969697,fry rearing,4.953708400686637
Upper Sacramento River,9,1988,67.64519164080652,2150.9769454545453,fry rearing,30.79792817908114
Upper-mid Sacramento River,9,1988,101.52840770964364,634.9737515151515,fry rearing,5.254148625388506
Lower-mid Sacramento River,9,1988,61.558253291606334,456.8143600100385,fry rearing,6.420846687219545
Lower Sacramento River,9,1988,14.306281601097687,81.66437688524776,fry rearing,4.708288090665141
Upper Sacramento River,10,1988,65.49529988151755,1472.5784847295984,fry rearing,21.483727647533872
Upper-mid Sacramento River,10,1988,126.28045808148178,312.63083673473267,fry rearing,1.4756865906600474
Lower-mid Sacramento River,10,1988,68.43844113577848,280.7142777711196,fry rearing,3.10170473074038
Lower Sacramento River,10,1988,14.250960658147706,39.71924482043057,fry rearing,1.7871275328882388
Upper Sacramento River,11,1988,66.6265280175185,1472.5784847295984,fry rearing,21.101984427920435
Upper-mid Sacramento River,11,1988,104.43977506793227,191.7666802634839,fry rearing,0.8361460481770505
Lower-mid Sacramento River,11,1988,61.74700540076377,175.85540833061125,fry rearing,1.8479989788854772
Lower Sacramento River,11,1988,11.096924855176233,23.453823514496104,fry rearing,1.1135426093793825
Upper Sacramento River,12,1988,67.8244754388792,1472.5784847295984,fry rearing,20.71160890225578
Upper-mid Sacramento River,12,1988,109.23690457425153,284.42523336969623,fry rearing,1.6037467326471528
Lower-mid Sacramento River,12,1988,57.728308988982,162.3697751023463,fry rearing,1.8126542756230068
Lower Sacramento River,12,1988,10.922298343913216,22.06394441433722,fry rearing,1.0200825613441542
Upper Sacramento River,1,1989,67.60263332381241,704.947039135935,fry rearing,9.427804428257737
Upper-mid Sacramento River,1,1989,98.23846622740098,113.56002423933164,fry rearing,0.1559629196211649
Lower-mid Sacramento River,1,1989,43.676812274024,52.29706808031184,fry rearing,0.19736458219993722
Lower Sacramento River,1,1989,8.476957230129763,7.0204401337948426,fry rearing,-0.17182074378740547
Upper Sacramento River,2,1989,74.76319918452309,704.947039135935,fry rearing,8.429064657814534
Upper-mid Sacramento River,2,1989,122.89850499509669,132.85789574397018,fry rearing,0.08103752563361809
Lower-mid Sacramento River,2,1989,51.6207296649427,62.93133782526021,fry rearing,0.21910980789562348
Lower Sacramento River,2,1989,6.4208711221316115,7.109023082691006,fry rearing,0.10717423655918831
Upper Sacramento River,3,1989,67.91578864552791,704.947039135935,fry rearing,9.379722494503554
Upper-mid Sacramento River,3,1989,41.15635631572501,132.66901859348428,fry rearing,2.2235365438022052
Lower-mid Sacramento River,3,1989,18.24518658627717,52.37927951217079,fry rearing,1.8708546917008257
Lower Sacramento River,3,1989,1.5537466856603572,2.584278695791275,fry rearing,0.6632561276827
Upper Sacramento River,4,1989,73.50363358458924,704.947039135935,fry rearing,8.590642050704473
Upper-mid Sacramento River,4,1989,76.0066625532206,131.69402001740193,fry rearing,0.732664158555686
Lower-mid Sacramento River,4,1989,31.389334002455385,50.340776144964906,fry rearing,0.603754196920109
Lower Sacramento River,4,1989,2.317754617323485,3.2346643668546595,fry rearing,0.39560259860036895
Upper Sacramento River,5,1989,37.99942226509373,1559.2174246898562,fry rearing,40.03266133396332
Upper-mid Sacramento River,5,1989,65.00380049225669,365.0471336568549,fry rearing,4.615781398817438
Lower-mid Sacramento River,5,1989,48.38954025630246,378.56708286985145,fry rearing,6.823324645464993
Lower Sacramento River,5,1989,5.359670412539871,27.832657631228564,fry rearing,4.1929793231519
Upper Sacramento River,6,1989,58.03101171907195,1559.2174246898562,fry rearing,25.86869276444853
Upper-mid Sacramento River,6,1989,124.82313817706873,498.6379359572542,fry rearing,2.9947556457834597
Lower-mid Sacramento River,6,1989,61.54006755039869,397.36138828820975,fry rearing,5.456954048072627
Lower Sacramento River,6,1989,6.418386284793785,26.479312517199514,fry rearing,3.1255404929325254
Upper Sacramento River,7,1989,28.267097693779565,1559.2174246898562,fry rearing,54.160152682847816
Upper-mid Sacramento River,7,1989,61.70334650825932,568.2352686099239,fry rearing,8.2091483001471
Lower-mid Sacramento River,7,1989,36.73787904882405,361.69283745432296,fry rearing,8.84522914275043
Lower Sacramento River,7,1989,4.351107932209324,21.280303609449092,fry rearing,3.8907781514497572
Upper Sacramento River,8,1989,57.51945814257721,2150.9769454545453,fry rearing,36.39563992627989
Upper-mid Sacramento River,8,1989,99.21996834604622,634.9737515151515,fry rearing,5.399656864438562
Lower-mid Sacramento River,8,1989,60.49948456998638,500.26400000000007,fry rearing,7.268896893184105
Lower Sacramento River,8,1989,10.93053135561048,85.42489696969697,fry rearing,6.815255653225828
Upper Sacramento River,9,1989,65.88884092983656,2150.9769454545453,fry rearing,31.645542327039397
Upper-mid Sacramento River,9,1989,121.33566087867524,634.9737515151515,fry rearing,4.233199761033719
Lower-mid Sacramento River,9,1989,61.39355749095893,334.0217285179873,fry rearing,4.440664170131805
Lower Sacramento River,9,1989,10.05863785933703,34.82599816300953,fry rearing,2.4622976440773194
Upper Sacramento River,10,1989,67.15894909367881,1472.5784847295984,fry rearing,20.926764855649022
Upper-mid Sacramento River,10,1989,106.78637512424916,360.06106454377965,fry rearing,2.371788433916197
Lower-mid Sacramento River,10,1989,65.75111859318089,188.63947590210626,fry rearing,1.868992648920048
Lower Sacramento River,10,1989,12.35497244541646,25.848634884698733,fry rearing,1.0921645110012572
Upper Sacramento River,11,1989,67.8071160261716,1472.5784847295984,fry rearing,20.71716732741185
Upper-mid Sacramento River,11,1989,127.11145188481407,297.82444120941335,fry rearing,1.3430181686485343
Lower-mid Sacramento River,11,1989,64.73607152193132,243.54585227219823,fry rearing,2.7621351828507175
Lower Sacramento River,11,1989,11.61403728891255,29.708227202454097,fry rearing,1.5579586549817035
Upper Sacramento River,12,1989,74.70394149721322,1472.5784847295984,fry rearing,18.712192626202086
Upper-mid Sacramento River,12,1989,112.5267135833191,351.14282631851773,fry rearing,2.1205285850503235
Lower-mid Sacramento River,12,1989,65.61612984945407,213.19124272724855,fry rearing,2.249067618227141
Lower Sacramento River,12,1989,11.836547775160536,27.12396749048123,fry rearing,1.2915437850385694
Upper Sacramento River,1,1990,67.73573859285248,704.947039135935,fry rearing,9.407313093214302
Upper-mid Sacramento River,1,1990,60.873798766836366,121.57089294169,fry rearing,0.9970971978821372
Lower-mid Sacramento River,1,1990,34.52415107059334,54.1025269463135,fry rearing,0.5670921736985576
Lower Sacramento River,1,1990,4.472439157747383,5.406980531718639,fry rearing,0.2089556371834364
Upper Sacramento River,2,1990,68.06850176545268,704.947039135935,fry rearing,9.35643536807978
Upper-mid Sacramento River,2,1990,123.8312131874498,121.27860314106903,fry rearing,-0.020613623824526035
Lower-mid Sacramento River,2,1990,44.911619704474425,63.38215300121891,fry rearing,0.41126402072077384
Lower Sacramento River,2,1990,5.493153096378944,6.510486953221905,fry rearing,0.18520034650291864
Upper Sacramento River,3,1990,67.69137016983912,704.947039135935,fry rearing,9.414134584175317
Upper-mid Sacramento River,3,1990,90.65413167423317,112.03046187337496,fry rearing,0.23580094811296543
Lower-mid Sacramento River,3,1990,45.02940432814183,57.3147163068814,fry rearing,0.2728286585630375
Lower Sacramento River,3,1990,8.800788018954865,6.931109704062279,fry rearing,-0.21244442098431765
Upper Sacramento River,4,1990,73.6131958080856,704.947039135935,fry rearing,8.576367815544618
Upper-mid Sacramento River,4,1990,107.02207711180041,117.27167648404361,fry rearing,0.09577088810877751
Lower-mid Sacramento River,4,1990,52.08738241027431,63.978354387611184,fry rearing,0.2282889142647983
Lower Sacramento River,4,1990,8.679905977920837,6.810657654770963,fry rearing,-0.21535352202025
Upper Sacramento River,5,1990,66.91462006599863,1559.2174246898562,fry rearing,22.301595722309756
Upper-mid Sacramento River,5,1990,94.44629895081708,337.0756866529142,fry rearing,2.568966602158189
Lower-mid Sacramento River,5,1990,63.21853162593262,277.8772273905943,fry rearing,3.3955027148496346
Lower Sacramento River,5,1990,14.21724137541642,36.487387108544915,fry rearing,1.5664182062517882
Upper Sacramento River,6,1990,51.07983420809259,1559.2174246898562,fry rearing,29.525107390478354
Upper-mid Sacramento River,6,1990,64.12289285662258,376.4784735013196,fry rearing,4.87120226068274
Lower-mid Sacramento River,6,1990,49.52206440676415,338.34012184056445,fry rearing,5.832108594292588
Lower Sacramento River,6,1990,8.938209681909278,34.877273152836246,fry rearing,2.9020423993215343
Upper Sacramento River,7,1990,39.588880146239234,1559.2174246898562,fry rearing,38.385236938508726
Upper-mid Sacramento River,7,1990,64.40686692406865,497.46880131676176,fry rearing,6.723847239817516
Lower-mid Sacramento River,7,1990,59.318358261749694,403.1487230478764,fry rearing,5.7963567243201854
Lower Sacramento River,7,1990,10.593980874496092,45.03360917212027,fry rearing,3.2508675167173475
Upper Sacramento River,8,1990,52.44606538196162,2150.9769454545453,fry rearing,40.01312328749748
Upper-mid Sacramento River,8,1990,76.36679315642729,634.9737515151515,fry rearing,7.314788735654928
Lower-mid Sacramento River,8,1990,54.62602165587146,500.26400000000007,fry rearing,8.157979747299231
Lower Sacramento River,8,1990,10.804479827058634,85.42489696969697,fry rearing,6.906433103402137
Upper Sacramento River,9,1990,74.77545939569065,2150.9769454545453,fry rearing,27.765813849062187
Upper-mid Sacramento River,9,1990,126.92563462410459,634.9737515151515,fry rearing,4.002722684000376
Lower-mid Sacramento River,9,1990,69.15824217558514,433.88444669791994,fry rearing,5.273792292122394
Lower Sacramento River,9,1990,14.198795310031697,59.6844361126738,fry rearing,3.2034859161964047
Upper Sacramento River,10,1990,74.69009199941284,1472.5784847295984,fry rearing,18.715847782610506
Upper-mid Sacramento River,10,1990,111.79982331294283,301.28925508770965,fry rearing,1.6948992060958832
Lower-mid Sacramento River,10,1990,79.36721864047973,258.6003158205823,fry rearing,2.258276152929065
Lower Sacramento River,10,1990,15.436137357640195,36.24013590835103,fry rearing,1.3477463998086145
Upper Sacramento River,11,1990,62.92248744741199,1472.5784847295984,fry rearing,22.403055798776524
Upper-mid Sacramento River,11,1990,103.27981801862427,295.38541806597175,fry rearing,1.8600497535027165
Lower-mid Sacramento River,11,1990,66.33739877975478,259.21749699597797,fry rearing,2.907561975057235
Lower Sacramento River,11,1990,14.278783884343177,36.41237204512769,fry rearing,1.5501031698542762
Upper Sacramento River,12,1990,73.19837618959792,1472.5784847295984,fry rearing,19.117638687985863
Upper-mid Sacramento River,12,1990,109.88801260729615,329.6365478656173,fry rearing,1.9997498366234958
Lower-mid Sacramento River,12,1990,66.32866187126453,228.0525141413787,fry rearing,2.438219733484139
Lower Sacramento River,12,1990,13.123297300112808,30.649521393847333,fry rearing,1.3355046138887572
Upper Sacramento River,1,1991,67.10738009392273,704.947039135935,fry rearing,9.50476174377988
Upper-mid Sacramento River,1,1991,127.48801489056848,116.61960583191066,fry rearing,-0.08525043760377714
Lower-mid Sacramento River,1,1991,57.43984408881336,71.02170044152803,fry rearing,0.23645357274498222
Lower Sacramento River,1,1991,12.343783567200157,8.884284143803853,fry rearing,-0.28026248229018447
Upper Sacramento River,2,1991,72.86306160731078,704.947039135935,fry rearing,8.674957702644813
Upper-mid Sacramento River,2,1991,115.26822109087539,125.76334802955516,fry rearing,0.0910496131488453
Lower-mid Sacramento River,2,1991,59.070256322376416,71.25470635641102,fry rearing,0.206270478454298
Lower Sacramento River,2,1991,8.77084476108405,6.79208737326511,fry rearing,-0.2256062490808891
Upper Sacramento River,3,1991,67.8244754388792,704.947039135935,fry rearing,9.393696885591192
Upper-mid Sacramento River,3,1991,47.067405897254176,99.90475621200598,fry rearing,1.1225889616711218
Lower-mid Sacramento River,3,1991,21.00024219838791,53.36062839127382,fry rearing,1.5409529988835113
Lower Sacramento River,3,1991,2.908049849708372,3.7234111834132997,fry rearing,0.2803807967001303
Upper Sacramento River,4,1991,74.52410731389651,704.947039135935,fry rearing,8.45931544227278
Upper-mid Sacramento River,4,1991,127.38931575303145,116.0800846584325,fry rearing,-0.08877692000892809
Lower-mid Sacramento River,4,1991,39.441642344002204,63.17167739792169,fry rearing,0.6016492631556976
Lower Sacramento River,4,1991,5.25115216241116,6.840520784046191,fry rearing,0.30267045640232293
Upper Sacramento River,5,1991,64.42390206901467,1559.2174246898562,fry rearing,23.20246794457639
Upper-mid Sacramento River,5,1991,128.42354736375978,340.62723759964695,fry rearing,1.6523736852932436
Lower-mid Sacramento River,5,1991,81.10459916544582,397.85749955980185,fry rearing,3.905486293671333
Lower Sacramento River,5,1991,14.158157382106593,40.51044860686603,fry rearing,1.861279721191973
Upper Sacramento River,6,1991,60.49846346062232,1559.2174246898562,fry rearing,24.772843399646522
Upper-mid Sacramento River,6,1991,110.64192717187413,440.4371419900069,fry rearing,2.980743586523218
Lower-mid Sacramento River,6,1991,75.67083748609502,399.21027190788567,fry rearing,4.2756158801763355
Lower Sacramento River,6,1991,14.320709093807013,41.61404516321844,fry rearing,1.9058648486347947
Upper Sacramento River,7,1991,55.77202331524694,1559.2174246898562,fry rearing,26.956981511617453
Upper-mid Sacramento River,7,1991,123.87494970341466,474.99543544951797,fry rearing,2.8344753042222592
Lower-mid Sacramento River,7,1991,75.46961365385117,399.00478750058176,fry rearing,4.28695945537308
Lower Sacramento River,7,1991,12.303690086925075,36.61252487100129,fry rearing,1.9757352966740287
Upper Sacramento River,8,1991,66.4798143418118,2150.9769454545453,fry rearing,31.35533923718722
Upper-mid Sacramento River,8,1991,107.27591002147103,634.9737515151515,fry rearing,4.919071219140093
Lower-mid Sacramento River,8,1991,78.15310036409552,500.26400000000007,fry rearing,5.401076830853756
Lower Sacramento River,8,1991,11.02716091395205,49.65835195137472,fry rearing,3.5032762593084845
Upper Sacramento River,9,1991,73.89703037054096,2150.9769454545453,fry rearing,28.107758927103408
Upper-mid Sacramento River,9,1991,126.99870617633242,634.9737515151515,fry rearing,3.999844255369948
Lower-mid Sacramento River,9,1991,71.64262638849439,431.68225335141904,fry rearing,5.025494529060789
Lower Sacramento River,9,1991,14.32378772471043,55.170706004381515,fry rearing,2.8516841400270647
Upper Sacramento River,10,1991,69.94362039348437,1472.5784847295984,fry rearing,20.05379270397014
Upper-mid Sacramento River,10,1991,125.46420357954788,297.82444120941335,fry rearing,1.3737801915793788
Lower-mid Sacramento River,10,1991,85.35995261902764,254.73146680535496,fry rearing,1.9842034700072293
Lower Sacramento River,10,1991,14.776732670050839,34.55733078540716,fry rearing,1.338631384693533
Upper Sacramento River,11,1991,67.34856153674977,1472.5784847295984,fry rearing,20.865032468823607
Upper-mid Sacramento River,11,1991,121.0433746697639,322.1974090783204,fry rearing,1.6618343214352223
Lower-mid Sacramento River,11,1991,104.26409732628073,270.14139651681813,fry rearing,1.5909340170226216
Lower Sacramento River,11,1991,15.336737764300185,34.63272881659202,fry rearing,1.2581548533227014
Upper Sacramento River,12,1991,67.86884386189257,1472.5784847295984,fry rearing,20.697415204628687
Upper-mid Sacramento River,12,1991,101.81850246355292,316.92759383142294,fry rearing,2.112671922717295
Lower-mid Sacramento River,12,1991,66.96510047683492,205.6380112690287,fry rearing,2.070823605202602
Lower Sacramento River,12,1991,14.009347784493455,27.97433388579476,fry rearing,0.996833422663598
Upper Sacramento River,1,1992,67.95758070791928,704.947039135935,fry rearing,9.37333924769611
Upper-mid Sacramento River,1,1992,121.31636351947054,125.02392689402899,fry rearing,0.030561115310412394
Lower-mid Sacramento River,1,1992,50.018446649039824,65.02653136804676,fry rearing,0.30005099567191457
Lower Sacramento River,1,1992,9.60164089609486,5.437770217020149,fry rearing,-0.4336624045967209
Upper Sacramento River,2,1992,67.89102807339924,704.947039135935,fry rearing,9.383508088488416
Upper-mid Sacramento River,2,1992,45.337180820727326,102.71954986793385,fry rearing,1.2656801329158156
Lower-mid Sacramento River,2,1992,19.89919529797523,53.60324959084445,fry rearing,1.6937395602272747
Lower Sacramento River,2,1992,2.917802863567963,3.733385421549021,fry rearing,0.2795194179032861
Upper Sacramento River,3,1992,69.13334391777332,704.947039135935,fry rearing,9.196918002033776
Upper-mid Sacramento River,3,1992,61.29778674160478,136.87360792671564,fry rearing,1.2329290371232133
Lower-mid Sacramento River,3,1992,23.70111313271577,59.637771151243435,fry rearing,1.5162434699711465
Lower Sacramento River,3,1992,4.363272510312309,4.633819705623539,fry rearing,0.062005569139174634
Upper Sacramento River,4,1992,72.72718618185544,704.947039135935,fry rearing,8.693033322823794
Upper-mid Sacramento River,4,1992,117.8154994119398,115.14233013514892,fry rearing,-0.02268945334131449
Lower-mid Sacramento River,4,1992,39.41831495564138,62.097298744097145,fry rearing,0.5753412801632214
Lower Sacramento River,4,1992,6.413986900654682,7.303257651891909,fry rearing,0.13864555151281305
Upper Sacramento River,5,1992,40.164580367480085,1559.2174246898562,fry rearing,37.820707459757315
Upper-mid Sacramento River,5,1992,60.230891888934075,418.95962110489376,fry rearing,5.955892698342512
Lower-mid Sacramento River,5,1992,59.35549093846406,426.12808719728895,fry rearing,6.179253013660876
Lower Sacramento River,5,1992,10.24055053439108,44.583418969967795,fry rearing,3.353615444818349
Upper Sacramento River,6,1992,40.2000080734026,1559.2174246898562,fry rearing,37.78649531221055
Upper-mid Sacramento River,6,1992,63.93402582682507,500.5864936914083,fry rearing,6.82973521872879
Lower-mid Sacramento River,6,1992,59.09488946618924,397.3023201084573,fry rearing,5.7231248538974135
Lower Sacramento River,6,1992,8.736465465010152,34.72486105329732,fry rearing,2.9747036364272934
Upper Sacramento River,7,1992,41.98910722248955,1559.2174246898562,fry rearing,36.133855131235855
Upper-mid Sacramento River,7,1992,63.36742473743253,519.4225517882311,fry rearing,7.196996389556554
Lower-mid Sacramento River,7,1992,59.73541850077788,445.2624456548411,fry rearing,6.453910206539238
Lower Sacramento River,7,1992,10.968663199260966,49.53883263485952,fry rearing,3.516396550328693
Upper Sacramento River,8,1992,58.02806601000036,2150.9769454545453,fry rearing,36.067872382371895
Upper-mid Sacramento River,8,1992,113.12729037893098,634.9737515151515,fry rearing,4.612913996156405
Lower-mid Sacramento River,8,1992,69.67279999309775,500.26400000000007,fry rearing,6.180190835585186
Lower Sacramento River,8,1992,14.322649289642037,85.42489696969697,fry rearing,4.96432232907324
Upper Sacramento River,9,1992,74.72096956827929,2150.9769454545453,fry rearing,27.786791149558145
Upper-mid Sacramento River,9,1992,110.01367926148977,634.9737515151515,fry rearing,4.771770890471652
Lower-mid Sacramento River,9,1992,60.118103905621204,408.14654169399256,fry rearing,5.789078749634847
Lower Sacramento River,9,1992,14.005495391083105,52.07861811080769,fry rearing,2.7184417013884876
Upper Sacramento River,10,1992,66.53236145888975,1472.5784847295984,fry rearing,21.133266465214863
Upper-mid Sacramento River,10,1992,116.98166328309806,305.1656965916143,fry rearing,1.6086626572671219
Lower-mid Sacramento River,10,1992,68.52368705404689,250.99381466135645,fry rearing,2.6628766701270665
Lower Sacramento River,10,1992,14.196332405308963,34.63272881659202,fry rearing,1.439554655936382
Upper Sacramento River,11,1992,74.75071193240798,1472.5784847295984,fry rearing,18.69985899346553
Upper-mid Sacramento River,11,1992,105.35403227682212,325.91697847196883,fry rearing,2.0935406213557006
Lower-mid Sacramento River,11,1992,76.56399776391024,247.6690411172456,fry rearing,2.2347976640528646
Lower Sacramento River,11,1992,15.837285716476664,36.35413795873983,fry rearing,1.2954778116377612
Upper Sacramento River,12,1992,67.73573859285248,1472.5784847295984,fry rearing,20.74005208064544
Upper-mid Sacramento River,12,1992,61.53839665939344,175.92413456201157,fry rearing,1.8587702005908189
Lower-mid Sacramento River,12,1992,40.811807540487,122.07600055476847,fry rearing,1.9911931843171615
Lower Sacramento River,12,1992,6.416186592724233,12.68351943837061,fry rearing,0.9768002777153252
Upper Sacramento River,1,1993,68.29034388051947,175.8222805310405,fry rearing,1.5746287182073426
Upper-mid Sacramento River,1,1993,47.392540362786605,73.77004917494708,fry rearing,0.5565751194226448
Lower-mid Sacramento River,1,1993,16.889866057086486,25.10857561804288,fry rearing,0.48660596437992876
Lower Sacramento River,1,1993,1.4382071003031733,3.2580379569372098,fry rearing,1.265346872679475
Upper Sacramento River,2,1993,69.2442649753067,175.8222805310405,fry rearing,1.5391601830670123
Upper-mid Sacramento River,2,1993,40.28734791372896,71.60110424947864,fry rearing,0.7772603052155416
Lower-mid Sacramento River,2,1993,18.820413646501606,25.19929102873861,fry rearing,0.3389339629855972
Lower Sacramento River,2,1993,1.538875829023133,2.657141641069082,fry rearing,0.7266770917805733
Upper Sacramento River,3,1993,29.495389995799655,175.8222805310405,fry rearing,4.961008840909674
Upper-mid Sacramento River,3,1993,35.462122267738906,81.35292811121667,fry rearing,1.2940795110062036
Lower-mid Sacramento River,3,1993,19.16132733064827,38.668054621131,fry rearing,1.0180258890145881
Lower Sacramento River,3,1993,1.3979893207531566,2.0109887866353064,fry rearing,0.4384865154419783
Upper Sacramento River,4,1993,67.43181003266297,175.8222805310405,fry rearing,1.607408587221295
Upper-mid Sacramento River,4,1993,45.57370519897685,98.75347190712017,fry rearing,1.1668958333749266
Lower-mid Sacramento River,4,1993,20.19035341072738,33.15058643816175,fry rearing,0.6419022373599684
Lower Sacramento River,4,1993,1.3517884308957795,1.2820339208057931,fry rearing,-0.05160164748840367
Upper Sacramento River,5,1993,39.49201129438427,823.5623040742734,fry rearing,19.853896195238434
Upper-mid Sacramento River,5,1993,45.500250423122964,130.35854583089747,fry rearing,1.8650072168536904
Lower-mid Sacramento River,5,1993,24.786853044100052,84.89202172088972,fry rearing,2.4248809871044252
Lower Sacramento River,5,1993,2.5762955015654825,6.264357751379966,fry rearing,1.4315369675464003
Upper Sacramento River,6,1993,41.19104847201632,823.5623040742734,fry rearing,18.993720350036035
Upper-mid Sacramento River,6,1993,55.003839544625244,135.9032951800523,fry rearing,1.4707965172102653
Lower-mid Sacramento River,6,1993,25.175543453947853,79.19171032512924,fry rearing,2.145580967099677
Lower Sacramento River,6,1993,2.5003727475703728,7.0775637176624615,fry rearing,1.8306034468419847
Upper Sacramento River,7,1993,30.979033867207047,823.5623040742734,fry rearing,25.58450575329458
Upper-mid Sacramento River,7,1993,64.1081505525891,176.31393648943666,fry rearing,1.7502577280684941
Lower-mid Sacramento River,7,1993,42.22202577847661,179.09725413880403,fry rearing,3.2417968071560854
Lower Sacramento River,7,1993,4.3444941810077005,11.928968245610585,fry rearing,1.7457668830030921
Upper Sacramento River,8,1993,38.72090135113765,2150.9769454545453,fry rearing,54.55079738326773
Upper-mid Sacramento River,8,1993,74.40408136895081,634.9737515151515,fry rearing,7.534125276898172
Lower-mid Sacramento River,8,1993,44.852081791149025,389.1854735118357,fry rearing,7.677088285980884
Lower Sacramento River,8,1993,5.10448207058659,30.094504619958762,fry rearing,4.895701895667624
Upper Sacramento River,9,1993,40.42120898491941,2150.9769454545453,fry rearing,52.21406755193901
Upper-mid Sacramento River,9,1993,62.5462108652354,634.9737515151515,fry rearing,9.152073846380427
Lower-mid Sacramento River,9,1993,33.920121221823976,360.8738655607853,fry rearing,9.638932072229785
Lower Sacramento River,9,1993,3.5042255232644672,15.758248113431497,fry rearing,3.4969274976204794
Upper Sacramento River,10,1993,67.57754238962617,1472.5784847295984,fry rearing,20.790944634228868
Upper-mid Sacramento River,10,1993,111.05460849065342,355.7026354621365,fry rearing,2.2029524960422795
Lower-mid Sacramento River,10,1993,54.684634757725924,202.7758160555259,fry rearing,2.7080949146666367
Lower Sacramento River,10,1993,7.978870348127279,21.954512198548436,fry rearing,1.751581519770074
Upper Sacramento River,11,1993,42.42599931590095,1472.5784847295984,fry rearing,33.70934116990114
Upper-mid Sacramento River,11,1993,63.52894403221898,349.7061741225831,fry rearing,4.504674750224529
Lower-mid Sacramento River,11,1993,41.19633193471939,229.34397534475775,fry rearing,4.567096985920524
Lower Sacramento River,11,1993,5.227029942741031,25.82952344128962,fry rearing,3.9415296495785395
Upper Sacramento River,12,1993,65.70637585397242,1472.5784847295984,fry rearing,21.411500643442817
Upper-mid Sacramento River,12,1993,114.41037916691236,209.89383208598926,fry rearing,0.8345698494694862
Lower-mid Sacramento River,12,1993,45.40229503221054,133.39503768160367,fry rearing,1.9380681656503689
Lower Sacramento River,12,1993,5.535586104071192,12.316615791244912,fry rearing,1.2249885666463676
Upper Sacramento River,1,1994,67.35860699723892,704.947039135935,fry rearing,9.465582210820235
